Modelo;Cam_X_Robot;Cam_Y_Robot;Cam_Z_Robot;Robot_Pred_X;Robot_Pred_Y;Robot_Pred_Z;Robot_Real_X;Robot_Real_Y;Robot_Real_Z;Tiempo_Ms
LINEAL;-0.13862565775954433;0.1034509296076998;1.6536098843177789;0.04548164730134731;-0.4636563599925848;-0.12553575929990846;0.08391694320934373;-0.560862842105766;-0.13005304797128225;0.014799999917158857
LINEAL;-0.1399543407787293;0.1012284516425528;1.628481706107077;0.04647522049045481;-0.4762609275967663;-0.1272598516700199;0.0837050046986996;-0.5681875300802216;-0.13001537234882843;0.015100000382517464
LINEAL;-0.14173049793718864;0.10087391221041292;1.6134047991806562;0.04780340946164304;-0.48382366815927513;-0.12753488644626598;0.08322330065652664;-0.5755117666241204;-0.12999712565720473;0.016200001482502557
LINEAL;-0.14435721638010074;0.10174596804369335;1.6215563786874094;0.04976763793640187;-0.4797347471833019;-0.12685838713691489;0.08265542812885228;-0.5828531973005348;-0.1301078901336325;0.014900000678608194
LINEAL;-0.14535117064495984;0.10020547470414892;1.6092496027288554;0.050510904986934994;-0.4859079599111966;-0.12805342837222378;0.08195028268202166;-0.5900472152221363;-0.13004694589934226;0.015899999198154546
LINEAL;-0.1469264905508236;0.1002601260473706;1.6018655371537232;0.05168891027497856;-0.48961188754793333;-0.12801103246758827;0.08087187537256764;-0.5981362842963007;-0.12996663385842416;0.0166000008903211
LINEAL;-0.14787168249434185;0.1002929168533036;1.5974350978086438;0.052395713447804686;-0.49183424412997534;-0.127985594924807;0.07958434252405058;-0.6049324106745891;-0.13007292842984478;0.01570000131323468
LINEAL;-0.14786146973789355;0.09928344156186644;1.578461045085791;0.05238807647130435;-0.5013518354278852;-0.12876869769346266;0.07782405187560258;-0.6123524594867397;-0.13002000605138986;0.014299999747890979
LINEAL;-0.14941161735353214;0.0997069061620011;1.5833924025678845;0.053547258223323874;-0.4988782128579465;-0.12844019406033164;0.07582054260080014;-0.6198180423596561;-0.13000533811596005;0.013900000340072438
LINEAL;-0.15034170592291532;0.09996098492208191;1.5863512170571406;0.0542427672745356;-0.49739403931598325;-0.128243091880453;0.07344315335748645;-0.6270940259744153;-0.1301000824376588;0.032300000384566374
LINEAL;-0.14934348379503765;0.10003812853605744;1.571810716634889;0.053496308767342904;-0.50468771253949;-0.12818324754528126;0.07077304214236779;-0.6342781719057636;-0.13002731170000723;0.01990000055229757
LINEAL;-0.14819608899187972;0.09908287626487255;1.5475864167215228;0.052638300726841045;-0.5168388849548445;-0.12892428668182568;0.06778481485876171;-0.6413023988536951;-0.1299774485714743;0.018000000636675395
LINEAL;-0.14657765213038407;0.09757972492256071;1.533051836773503;0.05142805309770242;-0.5241295884040572;-0.1300903597772821;0.06409621022999912;-0.6482552920708604;-0.13009543788931327;0.016799998775240965
LINEAL;-0.14467659003388578;0.09667783411717361;1.5243310888046913;0.05000646171538172;-0.5285040104735849;-0.13079000363455592;0.05973077346129584;-0.6551918701391097;-0.13003592271727327;0.014200000805431046
LINEAL;-0.1421522942697513;0.09611401670760962;1.50435473790778;0.048118823688548105;-0.538524365441369;-0.13122738628095754;0.05532568498474137;-0.6606450785306905;-0.13001959394998716;0.015400000847876072
LINEAL;-0.14016137535830428;0.09672840916780387;1.5071128294852574;0.04663003846021409;-0.537140876695972;-0.13075076992323142;0.049496041814338615;-0.6657770326581152;-0.13009461851867854;0.015000001440057531
LINEAL;-0.13672121430459486;0.09614436173798777;1.4940237823161198;0.044057527379825503;-0.5437064851748012;-0.13120384605416285;0.043671631478990725;-0.6696653383133804;-0.13006933320642677;0.0166000008903211
LINEAL;-0.13318272746080678;0.09767661616563164;1.5009142561302613;0.04141148945563043;-0.5402501485360313;-0.13001519617362486;0.036309032556124415;-0.6735589702130126;-0.1300401155455062;0.014999999621068127
LINEAL;-0.12685249258967268;0.09669168314970183;1.4762628267644324;0.036677815917324594;-0.5526155737322345;-0.130779260215863;0.029476727112562325;-0.6766212673428931;-0.12996443485884035;0.01469999915570952
LINEAL;-0.1203972088681325;0.09610072334014395;1.461471969144935;0.03185063235194818;-0.5600348288499564;-0.1312376986412059;0.022316858353843956;-0.6792199610653591;-0.129974523743711;0.014799999917158857
LINEAL;-0.11397490977126165;0.096675067294661;1.4666392661119263;0.02704811429237791;-0.5574428564671918;-0.13079215000345507;0.01364082325523463;-0.6819733585189381;-0.13009059749622784;0.016599999071331695
LINEAL;-0.10647065931307985;0.09697646809340603;1.4556978327534313;0.021436526011396714;-0.5629311984909309;-0.13055833764373279;0.0064959508812518045;-0.6843248351264112;-0.13014461781882358;0.014700000974698924
LINEAL;-0.09842525197302444;0.09715730857265305;1.4491329727383344;0.015420267119617428;-0.5662242037051741;-0.13041805022789943;-0.0007588609307380794;-0.6868939341992074;-0.13007582430667525;0.015499999790336005
LINEAL;-0.09019933654719386;0.09635950058772197;1.431805352704014;0.009269026451256587;-0.5749159264520761;-0.13103695159889353;-0.008131387609617529;-0.6892868815725961;-0.1299803732194601;0.015899999198154546
LINEAL;-0.08180332225132006;0.09674593205685719;1.421408780683422;0.002990587892705121;-0.5801309601002171;-0.1307371765019274;-0.01578331161038414;-0.6916057856585729;-0.13000417534796027;0.017099999240599573
LINEAL;-0.0733052486334203;0.09611267467824444;1.4151708374710665;-0.0033641693999607175;-0.5832599802891019;-0.13122842736331033;-0.02311267206528801;-0.694077254045923;-0.12995914698295272;0.017099999240599573
LINEAL;-0.06474593942230499;0.09573272025107679;1.4114280715436531;-0.00976471793309519;-0.5851373924024328;-0.13152317788014006;-0.030557097124955506;-0.6962258500842059;-0.1299342536643633;0.014100000043981709
LINEAL;-0.05701500511535419;0.0955047475947762;1.4091824119872052;-0.01554581767112706;-0.5862638396704313;-0.13170002819023793;-0.03732459348358839;-0.697901980027366;-0.13003748321192707;0.013700000636163168
LINEAL;-0.04858173002668107;0.09534830226781191;1.395054889683768;-0.02185211940260673;-0.5933503585760246;-0.13182139101083215;-0.04528340562471511;-0.6998323000205565;-0.1301289425684355;0.014799999917158857
LINEAL;-0.03953043313713504;0.09613921306491115;1.3993585028712743;-0.028620570407287688;-0.5911916193745863;-0.1312078401490906;-0.05469581767449946;-0.7019837168426951;-0.13009994856921087;0.021699999706470408
LINEAL;-0.031327350624470264;0.0965744360768028;1.3891605442142094;-0.034754736897666866;-0.5963070263985176;-0.13087021490111667;-0.06255217253977571;-0.7034798927281736;-0.13006693972324734;0.015100000382517464
LINEAL;-0.022929743617352852;0.09514466083011795;1.3708296480757163;-0.04103436646653966;-0.6055020033556797;-0.13197936632238644;-0.06971623313919816;-0.7046965527610494;-0.13000199335424822;0.015699999494245276
LINEAL;-0.014603300697321627;0.09513225020901696;1.3720432313368747;-0.047260780386581824;-0.6048932567871736;-0.13198899389012125;-0.07777516874334475;-0.7057266937006667;-0.13000359116544652;0.03060000017285347
LINEAL;-0.006281980472790557;0.09510601595798059;1.3605592603493153;-0.053483363616511015;-0.6106537415888734;-0.1320093451704294;-0.08635091904879079;-0.7066199002131525;-0.1299682233824565;0.01720000000204891
LINEAL;0.002994447931604989;0.09595451781264445;1.365880998701034;-0.060420165261598935;-0.6079842997270899;-0.13135111791391996;-0.09409224004539322;-0.7072726407452968;-0.12993833384258158;0.01320000046689529
LINEAL;0.011716668541372667;0.09559937652015708;1.356861920767811;-0.06694253698022143;-0.6125083673528232;-0.13162661958470864;-0.10170913629614196;-0.7076792011512255;-0.13002935092383439;0.014400000509340316
LINEAL;0.01996913127579274;0.09536832073056609;1.339769314843808;-0.07311362940680952;-0.6210822044648576;-0.13180586164251573;-0.10932675188332447;-0.7079216133633357;-0.1301194690548732;0.01449999945180025
LINEAL;0.028155391454187065;0.0952296872568115;1.329513751289406;-0.07923521635784939;-0.6262265067320784;-0.13191340687720002;-0.11708128890323012;-0.7082758621535649;-0.13009538447294877;0.014300001566880383
LINEAL;0.038386567734399864;0.09599114483519144;1.3350415723208342;-0.08688596698706086;-0.6234536915558162;-0.13132270441731686;-0.12475199262104349;-0.7084668715233491;-0.1301268936612482;0.014400000509340316
LINEAL;0.047292809673707054;0.09560338171958671;1.3266771057756217;-0.09354594764371774;-0.6276493989866535;-0.13162351254208068;-0.1323835531202232;-0.7086185508607604;-0.1300675994843537;0.014700000974698924
LINEAL;0.05587133737503365;0.09537072385022388;1.3216584258484942;-0.09996086753279892;-0.6301668234451558;-0.13180399741693896;-0.14006032401696725;-0.7086255050800832;-0.1299891996994686;0.015600000551785342
LINEAL;0.0635993975099857;0.0952139228385118;1.3074631293308747;-0.10573981799956175;-0.6372873386340181;-0.13192563616079067;-0.15011428830057685;-0.7081217618085116;-0.12998286987490185;0.015300000086426735
LINEAL;0.07293355078672098;0.09594574415601448;1.310130039981646;-0.11271978561025112;-0.6359495872335746;-0.1313579240981391;-0.15857006714712;-0.7067422367947619;-0.13004840950155022;0.029799999538226984
LINEAL;0.08257752092494;0.09638483694651609;1.311730186372109;-0.11993143054552355;-0.6351469363933084;-0.13101729686054814;-0.16536330613276767;-0.7049233833384418;-0.12997721668435985;0.014400000509340316
LINEAL;0.09070395846070625;0.09582239069628712;1.3015061856450436;-0.12600828284355847;-0.6402754064029096;-0.13145361582695617;-0.1723990770111008;-0.702338915619131;-0.12992435506555533;0.016599999071331695
LINEAL;0.0987457783595308;0.09627641229049094;1.2953717852088045;-0.13202185908991143;-0.6433524884086702;-0.1311014075357118;-0.1798431383822429;-0.6983948132072576;-0.12998455321222624;0.020700001186924055
LINEAL;0.10574746599576382;0.0957408465413316;1.2809730600757738;-0.1372576369341514;-0.6505750456044807;-0.13151687389186872;-0.18596662924721885;-0.6940264754283113;-0.12998880836071475;0.015399999028886668
LINEAL;0.11601369583577043;0.09707059401214194;1.2942359984285856;-0.14493460019398358;-0.6439222114158522;-0.13048531924676005;-0.191621888143852;-0.6892723601120609;-0.1299651282259295;0.01340000017080456
LINEAL;0.12342949291666366;0.09702533428000383;1.2910096728789298;-0.15048004410276244;-0.6455405714164357;-0.13052042958759413;-0.1968597541653812;-0.6838395683336531;-0.13003360570979636;0.014500001270789653
LINEAL;0.1310449285425644;0.09699817844072096;1.2890738775491362;-0.15617477531556173;-0.6465115874167858;-0.13054149579209462;-0.20173077640171713;-0.6778609626344679;-0.13007325212016912;0.01449999945180025
LINEAL;0.1387801472954696;0.09698188493715125;1.28791240035126;-0.16195907891077332;-0.6470941970169959;-0.1305541355147949;-0.2062406358020352;-0.6717489577038582;-0.13004915106888607;0.014400000509340316
LINEAL;0.14715504349769187;0.09781521704963374;1.2983996025938773;-0.16822172561276127;-0.6418337022633613;-0.12990767622051572;-0.2101732818315704;-0.6655154420680084;-0.13000193889126532;0.01489999885961879
LINEAL;0.1524036629902521;0.09747210810249891;1.2935078353781047;-0.17214658017350803;-0.6442874659249412;-0.13017384377184754;-0.21383564301738908;-0.658532196330751;-0.1300707931113409;0.015300000086426735
LINEAL;0.15792730271881184;0.09726624273421802;1.290572775048641;-0.17627709156060506;-0.6457597241218892;-0.13033354430264665;-0.2181932683687197;-0.6495080430330068;-0.13008000029251732;0.014600000213249587
LINEAL;0.1651129018271818;0.09879452736230937;1.2999958274123058;-0.1816503961928344;-0.6410330185262973;-0.12914797400320088;-0.22091784834548103;-0.6420632889637713;-0.1299639528340168;0.019999999494757503
LINEAL;0.1710416525610749;0.0989028025047286;1.3056496588305047;-0.18608384471971556;-0.6381969951689421;-0.12906397931355934;-0.22262142994594228;-0.634913793739669;-0.1300640024551284;0.01809999957913533
LINEAL;0.17785165655325164;0.09984834728101;1.3207231168454934;-0.19117628383923735;-0.6306359846179346;-0.12833047078841286;-0.22414507501144704;-0.6275728426186101;-0.13007577214003258;0.015099998563528061
LINEAL;0.18030229666558795;0.10034379009038455;1.3180860324904173;-0.19300884305510085;-0.6319587748239244;-0.12794612989466064;-0.22533974736024998;-0.618802452684317;-0.12995975083998934;0.014200000805431046
LINEAL;0.18506137631302774;0.10071293983240356;1.328184941041441;-0.1965676256046241;-0.6268930524109239;-0.12765976113707367;-0.22590370529869575;-0.6109465364383437;-0.13006196536603065;0.014600000213249587
LINEAL;0.18624551979032478;0.10005384998678513;1.3225631270079858;-0.19745311386187647;-0.629713015499718;-0.12817105159388298;-0.22623319859645466;-0.6032861238091834;-0.13008668128371031;0.0166000008903211
LINEAL;0.19206549193063682;0.10145958181065692;1.3430833186962363;-0.2018052190641494;-0.6194198640735967;-0.12708055191291093;-0.2263091609242524;-0.5958224972774033;-0.12998089595589646;0.014799999917158857
LINEAL;0.19555747521482406;0.10145756637807007;1.3553954337091867;-0.20441648218551312;-0.6132439732179238;-0.12708211538935477;-0.22608970301293432;-0.5880724806807515;-0.12999775754760515;0.0166000008903211
LINEAL;0.1976526651853364;0.1023018116454279;1.3627827027169568;-0.2059832400583314;-0.6095384387045202;-0.126427190190194;-0.22556673509354333;-0.5803755767147784;-0.12997978780406563;0.014300001566880383
LINEAL;0.1989097791676438;0.10280835880584259;1.367215064121619;-0.20692329478202232;-0.607315117996478;-0.12603423507069755;-0.22473565540363613;-0.5728176308207734;-0.13005054476068267;0.01489999885961879
LINEAL;0.20153191220950362;0.10407571202810502;1.3826546075339847;-0.2088840943489973;-0.5995704750268583;-0.12505108290675954;-0.22330600938847345;-0.5651412369822171;-0.13004956314326838;0.014299999747890979
LINEAL;0.20310519203461952;0.10397100770136862;1.3919183335814043;-0.21006057408918227;-0.5949236892450865;-0.12513230752795929;-0.2204029649209972;-0.5536861386553323;-0.13005807413263637;0.015199999324977398
LINEAL;0.2031840436695952;0.10390818510532678;1.3974765692098559;-0.21011953839390946;-0.5921356177760235;-0.12518104230067917;-0.2179890350957453;-0.545514442735435;-0.1300503400340079;0.01630000042496249
LINEAL;0.20236623839048673;0.10387049154770167;1.400811510586927;-0.2095079934373621;-0.5904627748945857;-0.12521028316431107;-0.21569115695582874;-0.5384308492031035;-0.1299772567983365;0.028899999961140566
LINEAL;0.2037911697989438;0.10483657971037674;1.4162011794384317;-0.21057354001492617;-0.5827431495473672;-0.124460838060133;-0.21297414382562901;-0.5308234040947397;-0.1300042285965833;0.01630000042496249
LINEAL;0.20287470011144487;0.10541623260798179;1.4254349807493347;-0.20988821499986937;-0.5781113743390359;-0.12401117099762615;-0.21008989887642313;-0.523907368246623;-0.13007869192778782;0.014100000043981709
LINEAL;0.2014391040326589;0.10487831008025825;1.4309752615358766;-0.20881469351003762;-0.5753323092140371;-0.12442846563015038;-0.20687853550340168;-0.5173535115125986;-0.13003894287999979;0.017400001524947584
LINEAL;0.20161468016055212;0.10647820460507545;1.4483412415464914;-0.2089459872278041;-0.5666213446856403;-0.1231873437893595;-0.2033665125910202;-0.5111038691891956;-0.13002778750979826;0.013999999282532372
LINEAL;0.20081270878401886;0.1065308242666966;1.45876082955286;-0.20834628267325667;-0.5613947659686023;-0.12314652396637742;-0.19943893825743905;-0.5050009132007695;-0.13001205747091288;0.01469999915570952
LINEAL;0.19851689185156057;0.1065623960636693;1.4650125823566813;-0.20662949837011352;-0.5582588187383793;-0.12312203207258818;-0.19471677175331709;-0.4989188667084578;-0.13000103774499228;0.01469999915570952
LINEAL;0.19816013337701344;0.1067174366998433;1.4835075361545982;-0.20636271867158595;-0.5489815486741781;-0.12300175894409074;-0.18947189235755632;-0.49297126149197273;-0.13005905182283506;0.014999999621068127
LINEAL;0.19515607835348242;0.1068104610815477;1.4946045084333484;-0.2041163224379568;-0.5434151866356574;-0.12292959506699229;-0.18475155978408944;-0.4879089554189158;-0.13006160358547203;0.014700000974698924
LINEAL;0.191493645380162;0.10686627571057034;1.5012626918005985;-0.20137759908810432;-0.540075369412545;-0.12288629674073322;-0.17903768091559052;-0.4825807115062536;-0.13000446304883123;0.01489999885961879
LINEAL;0.18650618565736704;0.10689976448798391;1.5052576018209485;-0.1976480366636802;-0.5380714790786775;-0.12286031774497778;-0.17013467909101587;-0.4757207571618405;-0.1299841092843093;0.015800000255694613
LINEAL;0.18344217136372076;0.10801678080729468;1.5231545474931738;-0.19535680360865365;-0.5290941763971064;-0.12199378977772016;-0.162242055800058;-0.47000598902111485;-0.13001114957123672;0.01680000059423037
LINEAL;0.17609530136989685;0.10759006754601852;1.5183927152364936;-0.18986290254698468;-0.5314827632694145;-0.12232481356716995;-0.1562078037067637;-0.4657194613797093;-0.13003614516716067;0.015499999790336005
LINEAL;0.17051871786077058;0.10747711650919144;1.5310356155425007;-0.18569280043723874;-0.5251409469115488;-0.12241243559260445;-0.15033326157672686;-0.4618352303990169;-0.1300104453407996;0.014600000213249587
LINEAL;0.16431122935652281;0.10740934588709518;1.538621355726105;-0.1810509151565065;-0.5213358570968293;-0.12246500880786518;-0.1435396068143011;-0.4578885024974102;-0.13003596602937673;0.014100000043981709
LINEAL;0.15772519785520211;0.10832252964676142;1.5431727998362677;-0.17612595997318248;-0.5190528032079975;-0.12175660441545261;-0.13703882879429388;-0.4546995150326243;-0.13001310191826504;0.015199999324977398
LINEAL;0.15091204055563767;0.10791659376963718;1.5459036663023653;-0.1710311628483034;-0.5176829708746985;-0.12207151010157406;-0.1298564267291361;-0.4518692815440263;-0.13000143868000402;0.014799999917158857
LINEAL;0.14634722310943699;0.10880258687445683;1.5638579752978292;-0.16761764723756178;-0.5086768941260345;-0.12138419892191524;-0.12264269777720971;-0.4496700554887845;-0.13003872330563282;0.015800000255694613
LINEAL;0.1396925432539233;0.10933418273734863;1.5746305606951074;-0.16264135764022203;-0.503273248076836;-0.12097181221411996;-0.11423349942889892;-0.4481826773893098;-0.130032732858488;0.015300000086426735
LINEAL;0.1350912005033229;0.10983834650991177;1.59829183559608;-0.15920052884593588;-0.49140449513383855;-0.1205807060132064;-0.10742016267699826;-0.4475744383348894;-0.1300511270555211;0.01489999885961879
LINEAL;0.12830877331955334;0.11014084477344965;1.6124886005366637;-0.15412871133222894;-0.48428324336803996;-0.12034604229265827;-0.10001173546655936;-0.4477321429184664;-0.1300232447501889;0.016899999536690302
LINEAL;0.12021769547588226;0.11032234373157239;1.6210066595010137;-0.14807830058686955;-0.4800104923085609;-0.1202052440603294;-0.09255669237796019;-0.4485395859071112;-0.13004633565464901;0.02320000021427404
LINEAL;0.11030956381651397;0.10828814215772131;1.608919771217018;-0.14066911884167477;-0.486073406986352;-0.12178328058881005;-0.08432001949909958;-0.4502144249957341;-0.1300414122232874;0.015499999790336005
LINEAL;0.10238033209059233;0.10921072216213538;1.6188653619092266;-0.13473973467755043;-0.481084590479548;-0.12106758703802045;-0.0772074671009722;-0.45239397514214325;-0.1300866742300259;0.015200001143966801
LINEAL;0.09552819850638863;0.10995976565599122;1.6429858690795243;-0.12961579155556788;-0.4689854816334606;-0.12048651483263054;-0.07009477120897407;-0.4554307892829495;-0.13001260710699375;0.014700000974698924
LINEAL;0.08728358511319573;0.11040919175230472;1.6574581733817029;-0.12345056877198934;-0.4617260163258082;-0.12013787150939659;-0.06309653700022509;-0.45894531280490203;-0.13002207063856303;0.01759999940986745
LINEAL;0.07750528565172574;0.1094779465355331;1.6479884032080374;-0.11613847398361729;-0.4664761560832218;-0.12086028711851267;-0.0562282597889577;-0.46365223585160176;-0.12996534044970973;0.014799999917158857
LINEAL;0.06761668444143441;0.10891919940547012;1.6423065411038382;-0.10874389687345884;-0.46932623993766986;-0.12129373648398231;-0.05077862009950365;-0.46883678426420317;-0.12995444203276946;0.01610000072105322
LINEAL;0.05866730756520262;0.10858395112743234;1.6388974238413185;-0.10205166042951236;-0.4710362902503388;-0.1215538061032641;-0.04572671544029289;-0.4747339494147496;-0.13004806972623328;0.01449999945180025
LINEAL;0.05028146528940655;0.10838280216060966;1.6368519534838066;-0.09578082838529303;-0.4720623204379402;-0.12170984787483319;-0.04177611190561898;-0.480909818212712;-0.1300511241508337;0.01739999970595818
LINEAL;0.04223374377387191;0.10826211278051606;1.6356246712692997;-0.08976283898091003;-0.472677938550501;-0.12180347293777463;-0.03887423667819297;-0.4873903231486279;-0.13004200718026387;0.013799999578623101
LINEAL;0.035394300097846464;0.10818969915245989;1.6348883019405953;-0.0846483852197126;-0.4730473094180375;-0.1218596479755395;-0.0364854024799477;-0.4945104603541812;-0.12997821794831466;0.014600000213249587
LINEAL;0.02927982312552653;0.10814625097562619;1.6344464803433727;-0.08007605284442654;-0.47326893193855946;-0.12189335299819842;-0.034650256586064916;-0.5016241550833325;-0.1300547052848453;0.014400000509340316
LINEAL;0.023600326175429908;0.10812018206952598;1.6341813873850393;-0.07582899330068726;-0.4734019054508726;-0.12191357601179377;-0.03354743978527089;-0.5094081464082217;-0.1299905182008285;0.01320000046689529
LINEAL;0.018075985093051236;0.10598789781354516;1.6168246079474335;-0.0716979574496357;-0.48210825487173886;-0.12356770040550948;-0.03286666052018082;-0.5206679413407094;-0.12996914930212924;0.014600000213249587
LINEAL;0.01378243309667571;0.10568747460690497;1.60641054028487;-0.06848729088128105;-0.4873320645242587;-0.1238007543959181;-0.032924214121812276;-0.5301714235659142;-0.13003351093799453;0.01590000101714395
LINEAL;0.010227354551902072;0.10550722068292087;1.6001620996873318;-0.06582884588254456;-0.4904663503157706;-0.12394058679016327;-0.03335944198250594;-0.5375805371703875;-0.13000910161516765;0.015899999198154546
LINEAL;0.00709025886406525;0.10431971612548482;1.5800972462130036;-0.06348296343948348;-0.5005310991393624;-0.12486179616953844;-0.03400949995383904;-0.5446290752865269;-0.13011792013935847;0.015800000255694613
LINEAL;0.00425415531843915;0.10258182879812988;1.5525583344683915;-0.061362159302018604;-0.514344916914768;-0.12620996624285022;-0.03500217008186436;-0.5524691280173268;-0.13000171261941643;0.01489999885961879
LINEAL;0.00255249319106349;0.10256448099461023;1.5515349870816395;-0.060089676819539695;-0.5148582390987608;-0.12622342384115062;-0.03631335039479086;-0.5597620752215892;-0.1299601588115351;0.014299999747890979
LINEAL;0.001531495914638094;0.10255407231249844;1.5509209786495881;-0.05932618733005232;-0.5151662324091566;-0.12623149840013084;-0.037805939343445685;-0.566763319011125;-0.13004850736910056;0.014700000974698924
LINEAL;0.0009188975487828563;0.10152244251033805;1.5350525739303422;-0.05886809363635992;-0.5231259968766445;-0.12703178758120565;-0.03946377650385527;-0.5738440466052037;-0.1300504042903382;0.015499999790336005
LINEAL;0.0005513385292697137;0.10090346462904182;1.5255315310987947;-0.05859323742014447;-0.5279018555571373;-0.12751196108985055;-0.04140683196577851;-0.5814585368041768;-0.12998871990552702;0.014299999747890979
LINEAL;0.00033080311756182823;0.10053207790026408;1.519818905399866;-0.0584283236904152;-0.530767370765433;-0.12780006519503748;-0.043562450216288726;-0.5885872942377006;-0.1300796207538736;0.013900000340072438
LINEAL;0.001152328003461104;0.10228847658881476;1.531891329640524;-0.05904265012420587;-0.52471171140916;-0.12643753489089396;-0.045794856987491105;-0.5962090983216979;-0.13000519373880556;0.013900000340072438
LINEAL;0.0006913968020766624;0.1040169874569402;1.5088908824092797;-0.05869797131285204;-0.536248986002714;-0.12509663862729808;-0.047814863839103584;-0.6034343237746377;-0.12997450864238624;0.014199998986441642
LINEAL;0.001322155134515175;0.10777604513762298;1.4950906140705331;-0.05916964481124709;-0.5431713507588465;-0.12218054102466322;-0.05083465489212521;-0.6128644221384391;-0.1300733578440884;0.015300000086426735
LINEAL;0.04203677043692324;0.15847432067710004;1.4227065308254412;-0.0896155446874364;-0.5794799945084715;-0.08285123769470253;-0.16991584381668878;-0.7100390193500586;-0.0191257278890353;0.015100000382517464
LINEAL;0.066297061361194;0.18498459043434767;1.3573739074457558;-0.10775709859778085;-0.6122515492643615;-0.062285835231851217;-0.1751849992915798;-0.7101387391186671;-0.01588458963096953;0.01449999945180025
LINEAL;0.08587388797954396;0.2039907522206993;1.3400765068505747;-0.12239641420198721;-0.6209281136117807;-0.0475417617090412;-0.17953224766200418;-0.7100804465778121;-0.014318005962121072;0.014100000043981709
LINEAL;0.09724933178477096;0.21151944937750647;1.307795893060836;-0.13090283433069894;-0.637120420726347;-0.04170135765172922;-0.183367448286867;-0.7100004436137369;-0.013592948508338448;0.015999999959603883
LINEAL;0.10562459803390867;0.21681166765459153;1.2884275247869927;-0.1371657577493219;-0.6468358049950867;-0.03759590720606723;-0.18682693236706296;-0.7100340534579206;-0.013755195963839645;0.014500001270789653
LINEAL;0.11403007685818183;0.222691253880675;1.287524588693974;-0.14345127376843342;-0.6472887275639765;-0.03303480472911541;-0.1903441161151294;-0.7101373805864281;-0.01499999917438749;0.016999998479150236
LINEAL;0.11956804499295898;0.22428975033949342;1.2762647421668754;-0.1475924997654522;-0.6529367890976645;-0.031794767441224114;-0.19381836536668334;-0.7101105021452842;-0.017442830777133017;0.017600001228856854
LINEAL;0.12444082583982677;0.22447384823178373;1.2695088342506162;-0.1512363067050594;-0.6563256260178774;-0.03165195307976415;-0.19660453090314844;-0.7100700851570692;-0.02043830362429816;0.017700000171316788
LINEAL;0.12891449431394897;0.22380930698415713;1.2654552895008608;-0.15458166221021957;-0.658358928170005;-0.03216747247416302;-0.19950204091119306;-0.7100019828948128;-0.024931077078589103;0.019400000383029692
LINEAL;0.13237369538142305;0.22263558225258043;1.2630231626510078;-0.1571684111840136;-0.6595789094612815;-0.0330779921220771;-0.20188878738383617;-0.7100217672412676;-0.029730039960904286;0.014999999621068127
LINEAL;0.13599921598790898;0.21960634746463215;1.2615638865410959;-0.15987953190968585;-0.6603108982360474;-0.035427927944649995;-0.20361111868781376;-0.7100715824386349;-0.0356290941963982;0.01779999911377672
LINEAL;0.13972452831780208;0.2154638066428609;1.2606883208751487;-0.1626652756864851;-0.660750091500907;-0.03864151347201811;-0.20466014708575908;-0.710128059805195;-0.042073426858083185;0.015899999198154546
LINEAL;0.14350971568173942;0.21142828218379664;1.2601629814755804;-0.16549579329396052;-0.6610136074598227;-0.0417720808109886;-0.2057900508273294;-0.710289595254664;-0.048685796057971686;0.020000001313746907
LINEAL;0.14578082810010184;0.20590696757635507;1.2598477778358395;-0.1671941038584458;-0.6611717170351722;-0.04605525325947013;-0.2069033012457807;-0.7102214251575814;-0.05506110478133569;0.02099999983329326
LINEAL;0.14714349555111927;0.20026917886288786;1.2596586556519949;-0.16821309019713693;-0.6612665827803819;-0.05042878076238347;-0.20814448188480117;-0.710182125536156;-0.06209484730143869;0.025400000595254824
LINEAL;0.14951109598773127;0.19301150571980374;1.259545182341688;-0.16998355334174747;-0.6613235022275077;-0.0560589373205055;-0.20956635865102277;-0.7101998818794784;-0.06925846850323883;0.018999999156221747
LINEAL;0.15093165624969845;0.18555690190195023;1.2594770983555041;-0.17104583122851374;-0.661357653895783;-0.061841863300477945;-0.21085053685389515;-0.7098483485755307;-0.07636318608172127;0.016399999367422424
LINEAL;0.15333399237288028;0.17720913969623436;1.2594362479637935;-0.17284226930196944;-0.6613781448967485;-0.06831765894483544;-0.21188567507714626;-0.7087358878112991;-0.08488182040454936;0.015399999028886668
LINEAL;0.15477539404678936;0.16987548242380257;1.2594117377287672;-0.17392013214604285;-0.6613904394973277;-0.07400676036527434;-0.212603013980618;-0.70717013233142;-0.09147961995050152;0.015199999324977398
LINEAL;0.15641523503413557;0.16160028814533972;1.2593970315877514;-0.17514638552318484;-0.6613978162576752;-0.08042626127391171;-0.21314258863161792;-0.7047929940539004;-0.09779399620028673;0.015100000382517464
LINEAL;0.15817413960954407;0.15276017166325823;1.259388207903142;-0.17646167322016798;-0.6614022423138837;-0.08728400187546816;-0.21328424342371258;-0.7005889364922463;-0.10411493690154246;0.014700000974698924
LINEAL;0.15922948235478918;0.1443561018420063;1.2593829136923764;-0.17725084583835787;-0.6614048979476087;-0.09380347828150123;-0.2131867961146376;-0.6962580329863441;-0.10903169988904723;0.015300000086426735
LINEAL;0.15986268800193623;0.1369886600002529;1.259379737165917;-0.17772434940927173;-0.6614064913278438;-0.0995187881589455;-0.2126818538356743;-0.6887297420469517;-0.11468768597051526;0.01720000000204891
